1704817200000,1.08910000,1.08980000,1.08910000,1.08970000,127564.80000000,1704817499999,138982.99445000,147,94597.20000000,103063.88080000,0
1704817500000,1.08970000,1.09000000,1.08970000,1.09000000,96037.10000000,1704817799999,104670.62294000,224,30880.90000000,33658.15112000,0
1704817800000,1.09000000,1.09000000,1.08990000,1.08990000,131970.90000000,1704818099999,143839.10846000,295,40245.50000000,43867.59500000,0
1704818100000,1.08990000,1.09000000,1.08990000,1.08990000,87602.30000000,1704818399999,95481.53932000,178,37925.50000000,41338.79500000,0
1704818400000,1.08990000,1.09000000,1.08970000,1.08980000,136581.80000000,1704818699999,148846.21973000,192,36562.60000000,39845.98110000,0
1704818700000,1.08970000,1.09000000,1.08970000,1.08990000,162458.20000000,1704818999999,177048.09356000,192,94743.80000000,103257.09794000,0
1704819000000,1.09000000,1.09030000,1.08990000,1.09020000,136783.20000000,1704819299999,149112.74327000,199,37802.30000000,41211.46693000,0
1704819300000,1.09020000,1.09050000,1.09020000,1.09040000,189842.00000000,1704819599999,207001.80109000,201,113478.50000000,123737.15938000,0
1704819600000,1.09050000,1.09060000,1.09040000,1.09050000,128235.90000000,1704819899999,139839.14594000,190,48572.10000000,52969.00852000,0
1704819900000,1.09050000,1.09060000,1.09030000,1.09030000,124063.00000000,1704820199999,135274.11401000,184,2469.40000000,2692.63846000,0
1704820200000,1.09030000,1.09050000,1.09030000,1.09040000,130098.60000000,1704820499999,141859.24678000,218,44183.90000000,48179.48916000,0
1704820500000,1.09030000,1.09040000,1.09030000,1.09030000,129479.10000000,1704820799999,141171.82503000,273,7623.00000000,8312.11920000,0
1704820800000,1.09030000,1.09040000,1.09020000,1.09020000,147639.90000000,1704821099999,160964.60849000,333,63691.20000000,69442.52334000,0
1704821100000,1.09020000,1.09080000,1.09020000,1.09080000,330084.20000000,1704821399999,359952.58130000,362,247105.20000000,269470.19942000,0
1704821400000,1.09080000,1.09080000,1.09070000,1.09080000,124257.90000000,1704821699999,135532.66753000,299,45760.00000000,49915.00800000,0
1704821700000,1.09070000,1.09080000,1.09070000,1.09070000,124364.90000000,1704821999999,135650.10410000,208,53076.70000000,57896.06436000,0
1704822000000,1.09080000,1.09080000,1.09060000,1.09060000,79668.50000000,1704822299999,86893.09314000,180,22944.60000000,25026.32661000,0
1704822300000,1.09070000,1.09100000,1.09060000,1.09100000,163525.50000000,1704822599999,178382.01198000,245,100487.80000000,109618.67710000,0
1704822600000,1.09090000,1.09100000,1.09070000,1.09070000,120432.60000000,1704822899999,131373.91407000,191,19720.90000000,21513.66222000,0
1704822900000,1.09080000,1.09080000,1.09060000,1.09060000,108742.90000000,1704823199999,118602.12444000,213,24258.70000000,26460.25290000,0
1704823200000,1.09060000,1.09080000,1.09050000,1.09080000,106112.30000000,1704823499999,115734.13751000,191,52317.60000000,57064.18374000,0
1704823500000,1.09070000,1.09080000,1.09070000,1.09070000,97335.80000000,1704823799999,106165.95521000,229,17981.50000000,19614.22020000,0
1704823800000,1.09070000,1.09070000,1.09060000,1.09060000,109290.10000000,1704824099999,119193.34876000,180,1536.70000000,1676.07869000,0
1704824100000,1.09060000,1.09070000,1.09060000,1.09060000,93511.90000000,1704824399999,101988.83318000,173,47550.40000000,51863.22128000,0
1704824400000,1.09060000,1.09070000,1.09020000,1.09030000,79930.90000000,1704824699999,87170.36635000,211,23633.10000000,25776.17047000,0
1704824700000,1.09030000,1.09030000,1.08990000,1.09000000,89428.80000000,1704824999999,97477.57387000,176,30461.10000000,33204.61723000,0
1704825000000,1.08990000,1.09000000,1.08970000,1.08980000,91422.80000000,1704825299999,99632.70813000,212,24022.70000000,26180.63514000,0
1704825300000,1.08970000,1.08980000,1.08970000,1.08980000,69780.70000000,1704825599999,76043.64675000,177,36179.60000000,39428.52808000,0
1704825600000,1.08980000,1.08980000,1.08970000,1.08970000,40675.80000000,1704825899999,44327.14420000,151,27249.40000000,29696.39612000,0
